Date,State,Bill,Bill Description,Bill Type,Status,Bill Link
2023-01-17,Missouri,SB497,Prohibits schools from providing course materials or instruction on gender identity or gender reassignment,Schools / Education,Introduced,https://legiscan.com/MO/bill/SB497/2023
2023-01-17,Nebraska,LB575,Adopt the Sports and Spaces Act,Youth Athletics,Introduced,https://legiscan.com/NE/bill/LB575/2023
2023-01-17,Oregon,HB3044,"Directs district school boards to adopt procedures for notifying parents of specified information. Directs district school boards to adopt procedures for notifying parents of specified information. Prohibits classroom instruction on sexual orientation and gender identity, absent parental consent, before fourth grade. Requires parental consent before administering specified questionnaire or health screening form. Directs State Board of Education to adopt procedure for parents to report concerns regarding school district's implementation of requirements. Requires health care providers to notify parents of minors when minors consent to specified medical treatments without parental consent. Directs health care provider who declines to disclose information to minor's parents due to provider's concerns regarding abuse of minor to immediately report suspected child abuse. Modifies definition of ""personal representative"" for purposes of access to minor's protected health information to include minor's parent or legal guardian. Takes effect on 91st day following adjournment sine die.",Schools / Education,Introduced,https://legiscan.com/OR/bill/HB3044/2023
2023-01-17,Oregon,SB749,"Prohibits athletic organizations from designating, classifying, naming or categorizing as specific for females certain athletic activities for which participation is permitted by persons whose biological sex is male. Prohibits athletic organizations from designating, classifying, naming or categorizing as specific for females certain athletic activities for which participation is permitted by persons whose biological sex is male.",Youth Athletics,Introduced,https://legiscan.com/OR/bill/SB749/2023
2023-01-17,Tennessee,HB0239,"As introduced, adds ""sex"" as a defined term for statutory construction purposes. - Amends TCA Title 1, Chapter 3 and Title 49, Chapter 2, Part 8.",ID Updates,Introduced,https://legiscan.com/TN/bill/HB0239/2023
2023-01-17,Texas,SB476,Relating to the definition of sexually oriented business.,Drag Performance,Introduced,https://legiscan.com/TX/bill/SB476/2023
2023-01-17,West Virginia,SB253,The purpose of this bill is to make it a criminal offense for a person to engage in an adult cabaret performance where it may be viewed by a minor,Drag Performance,Introduced*,https://legiscan.com/WV/bill/SB253/2023
2023-01-16,Idaho,S1003,"GOVERNMENT -- Amends existing law to provide that a bidder, offeror, contractor, or subcontractor shall not be required to provide access to a multiple occupancy restroom, multiple occupancy shower facility, or multiple occupancy changing room on any basis other than biological sex.",Public Facilities,Introduced*,https://legiscan.com/ID/bill/S1003/2023
2023-01-12,Illinois,HB1071,"Creates the Safety and Opportunity for Girls Act. Provides that notwithstanding any other law to the contrary, no receipt of State funding may be contingent upon an educational institution forgoing the maintenance of sex-segregated spaces by the educational institution, including bathrooms and locker rooms. Provides that notwithstanding any other law to the contrary, no receipt of State funding may be contingent upon an educational institution forgoing the maintenance of sex-segregated athletic or academic programs by the educational institution.",Public Facilities,Introduced*,https://legiscan.com/IL/bill/HB1071/2023
2023-01-12,Indiana,SB0351,Designation of sex on birth certificate. Defines ""sex"" for purposes of birth certificates.,ID Updates,Introduced*,https://legiscan.com/IN/bill/SB0351/2023
2023-01-12,Indiana,SB0354,"Education matters. Provides that a: (1) school that seeks state accreditation; and (2) national or regional accreditation agency that seeks to be recognized by the state board of education (state board); must complete and submit the applicable application form established by the state board. Requires the state board to do the following: (1) Not later than six months after the date a completed application is submitted, approve or deny the accreditation or recognition. (2) If the state board denies an accreditation or recognition, send notice to the school or national or regional accreditation agency stating the reasons for the denial. Requires the department of education to post a copy of the application forms on the department's website. Requires a public school, including a charter school, to notify the parent of an unemancipated minor, if the student: (1) makes a certain disclosure concerning the student's gender identity or gender expression to an employee or staff member of the school; or (2) changes, expresses a desire to change, or makes a request to change the student's name, attire, or pronoun, title, or word to identify the student in a manner that is inconsistent with the student's biological sex at birth. Requires an employee or staff member of a school to report to the school a disclosure or information described in these provisions to the school.",Schools / Education,Introduced*,https://legiscan.com/IN/bill/SB0354/2023
2023-01-12,New Hampshire,HB619,"Prohibiting gender transition procedures for minors, relative to sex and gender in public schools, and relative to the definition of conversion therapy.",Healthcare,Introduced,https://legiscan.com/NH/bill/HB619/2023
2023-01-12,Texas,SB393,Relating to parental rights in public education and prohibiting instruction regarding sexual orientation or gender identity for public school students; authorizing a civil remedy.,Schools / Education,Introduced,https://legiscan.com/TX/bill/SB393/2023
2023-01-12,Texas,SB395,Relating to defenses to prosecution for certain criminal offenses involving material or conduct that may be obscene or is otherwise harmful to children.,Schools / Education,Introduced,https://legiscan.com/TX/bill/SB395/2023
2023-01-12,Texas,SB437,Relating to affirmative defenses to prosecution for certain offenses involving material or conduct that is obscene or otherwise harmful to children.,Schools / Education,Introduced,https://legiscan.com/TX/bill/SB437/2023
2023-01-11,Iowa,HF2,"A bill for an act relating to public contracts, public fund investing, and lending practices with certain companies that engage in economic boycotts based on environmental, social, or governance criteria, and including effective date and applicability provisions.(See HF 653.)",Other,Introduced*,https://legiscan.com/IA/bill/HF2/2023
2023-01-11,Iowa,HF8,A bill for an act prohibiting instruction related to gender identity and sexual orientation in school districts and charter schools in kindergarten through grade three.(See HF 348.),Schools / Education,Introduced*,https://legiscan.com/IA/bill/HF8/2023
2023-01-11,South Carolina,H3611,Amend The South Carolina Code Of Laws By Enacting The ""live And Let Live Act""; By Adding Article 2 To Chapter 32 Of Title 1 So As To Prohibit The State Government From Discriminating Against Certain Individuals And Organizations Based On Their Beliefs Regarding Marriage And A Person's Sex; And For Other Purposes.,Nondiscrimination Protections,Introduced*,https://legiscan.com/SC/bill/H3611/2023
2023-01-11,South Carolina,H3616,"Amend The South Carolina Code Of Laws By Enacting The ""defense Of Children's Innocence Act"" By Adding Section 6-1-200 So As To Provide That Any Business Where Drag Shows Are Held Is Deemed To Be A Sexually Oriented Business For All Local Ordinances Relating To A Sexually Oriented Business; By Adding Section 6-1-210 So As To Prohibit A State Agency, Political Subdivision, And Any Entity That Is Supported In Whole Or In Part By Public Funds From Using Any Public Funds To Host Or Provide A Drag Show; And By Amending Section 16-15-385, Relating To Disseminating Harmful Materials To Minors, So As To Include The Offense Of Allowing A Minor To View A Drag Show.",Drag Performance,Introduced*,https://legiscan.com/SC/bill/H3616/2023
